YEAR,MONTH,DAY,VISITOR_TEAM,HOME_TEAM,MIN_LINE,MAX_LINE,AVERAGE_LINE
2007,01,24,Milwaukee,Sacramento,197.5,199.5,199.36666666666667
2007,01,24,Minnesota,Portland,184.5,188.5,184.76666666666668
2007,01,24,Brooklyn,Golden State,204.5,206.5,205.56666666666666
2007,01,25,Dallas,Chicago,188.5,191.5,191.3
2007,01,25,Brooklyn,L.A. Clippers,188.5,191.5,191.3
2007,01,26,Boston,Toronto,188.5,189.5,188.56666666666666
2007,01,26,Cleveland,Philadelphia,181.5,187.5,182.56666666666666
2007,01,26,Atlanta,Orlando,180.5,181.5,180.76666666666668
2007,01,26,Washington,Detroit,204.5,206.5,205.83333333333334
2007,01,26,Miami,New York,198.5,199.5,199.1
2007,01,26,Sacramento,New Orleans,189.5,192.5,189.83333333333334
2007,01,26,Memphis,San Antonio,210.5,211.5,210.63333333333333
